Report Time,Value,Unit,% Change,Product Name,Sub Product,Market,Exchange Rate
2023-10-24,3.56,USD/Kg,0.85,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13670353
2023-10-23,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13667924
2023-10-20,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13675775
2023-10-19,3.53,USD/Kg,1.73,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13671474
2023-10-18,3.47,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13674840
2023-10-17,3.48,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13679329
2023-10-16,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13931457
2023-10-13,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13693940
2023-10-12,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13699193
2023-10-11,3.50,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13706140
2023-10-10,3.49,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13714599
2023-10-09,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13695816
2023-10-06,3.50,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13891204
2023-10-05,3.50,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13886382
2023-10-04,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13896416
2023-10-03,3.50,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13908399
2023-10-02,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13940002
2023-09-29,3.51,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13696941
2023-09-28,3.50,USD/Kg,0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13681575
2023-09-27,3.49,USD/Kg,-0.29,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13676710
2023-09-26,3.50,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13678207
2023-09-25,3.51,USD/Kg,-0.57,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13701446
2023-09-22,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13684571
2023-09-21,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13723068
2023-09-20,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13705013
2023-09-19,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13714411
2023-09-18,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13745893
2023-09-15,3.53,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13742493
2023-09-14,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13755537
2023-09-13,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13713847
2023-09-12,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13719303
2023-09-11,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13807578
2023-09-08,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13644799
2023-09-07,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13666990
2023-09-06,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13690378
2023-09-05,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13749673
2023-09-04,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13771904
2023-09-01,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13778090
2023-08-31,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13727590
2023-08-30,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13735509
2023-08-29,3.56,USD/Kg,-1.39,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13717233
2023-08-28,3.61,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13717421
2023-08-25,3.62,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13740510
2023-08-24,3.63,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13926607
2023-08-23,3.64,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13711026
2023-08-22,3.65,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13873474
2023-08-21,3.64,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13733057
2023-08-18,3.65,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13733623
2023-08-17,3.64,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13702196
2023-08-16,3.64,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13731548
2023-08-15,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13777331
2023-08-14,3.63,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13884646
2023-08-11,3.64,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13858669
2023-08-10,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13870972
2023-08-09,3.63,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13856749
2023-08-08,3.64,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13901439
2023-08-07,3.65,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14003445
2023-08-04,3.64,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13959072
2023-08-03,3.64,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13905885
2023-08-02,3.65,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13932428
2023-08-01,3.66,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14074100
2023-07-31,3.66,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14059359
2023-07-28,3.66,USD/Kg,1.95,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13938836
2023-07-27,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13984058
2023-07-26,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14012864
2023-07-25,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13915367
2023-07-24,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13912463
2023-07-21,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13932234
2023-07-20,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13837000
2023-07-19,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13926995
2023-07-18,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13943695
2023-07-17,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14003053
2023-07-14,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13984058
2023-07-13,3.59,USD/Kg,-0.55,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13954202
2023-07-12,3.61,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13869241
2023-07-11,3.62,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13828198
2023-07-10,3.62,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13848114
2023-07-07,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13792723
2023-07-06,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13797861
2023-07-05,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13860974
2023-07-04,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13810629
2023-07-03,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13788729
2023-06-30,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13787779
2023-06-29,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13803575
2023-06-28,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13850032
2023-06-27,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13846160
2023-06-26,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13875399
2023-06-23,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13928547
2023-06-22,3.56,USD/Kg,-0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13928547
2023-06-21,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13924086
2023-06-20,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13963555
2023-06-19,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14031937
2023-06-16,3.58,USD/Kg,-0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14042971
2023-06-15,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13959462
2023-06-14,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13951866
2023-06-13,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.13994626
2023-06-12,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14028000
2023-06-09,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14060149
2023-06-08,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14025639
2023-06-07,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14045338
2023-06-06,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14072615
2023-06-05,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14114724
2023-06-02,3.57,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14095426
2023-06-01,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14061138
2023-05-31,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14124294
2023-05-30,3.58,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14137673
2023-05-29,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14154883
2023-05-26,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14126489
2023-05-25,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14162501
2023-05-24,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14169524
2023-05-23,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14216662
2023-05-22,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14269610
2023-05-19,3.53,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14212419
2023-05-18,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14288572
2023-05-17,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14331575
2023-05-16,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14383108
2023-05-15,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14371326
2023-05-12,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14391181
2023-05-11,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14423146
2023-05-10,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14449823
2023-05-09,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14466546
2023-05-08,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14470524
2023-05-05,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14478695
2023-05-04,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14467383
2023-05-03,3.56,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14467383
2023-05-02,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14467383
2023-05-01,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14467383
2023-04-28,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14442936
2023-04-27,3.54,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14436681
2023-04-26,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14424395
2023-04-25,3.53,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14500319
2023-04-24,3.53,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14506419
2023-04-21,3.52,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14549475
2023-04-20,3.52,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14522008
2023-04-19,3.53,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14543339
2023-04-18,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14535306
2023-04-17,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14553075
2023-04-14,3.55,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14558584
2023-04-13,3.54,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14545878
2023-04-12,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14520110
2023-04-11,3.55,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14530449
2023-04-10,3.55,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14555405
2023-04-07,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14543551
2023-04-06,3.56,USD/Kg,-0.84,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14535940
2023-04-05,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14535306
2023-04-04,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14538476
2023-04-03,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14558160
2023-03-31,3.59,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14552016
2023-03-30,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14519900
2023-03-29,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14546936
2023-03-28,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14523801
2023-03-27,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14560280
2023-03-24,3.59,USD/Kg,-0.55,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14662972
2023-03-23,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14533405
2023-03-22,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14525383
2023-03-21,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14537631
2023-03-20,3.60,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14520321
2023-03-17,3.59,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14519900
2023-03-16,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14478275
2023-03-15,3.58,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14552863
2023-03-14,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14607710
2023-03-13,3.58,USD/Kg,-0.83,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14479602
2023-03-10,3.61,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14357914
2023-03-09,3.62,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14384971
2023-03-08,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14362863
2023-03-07,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14429182
2023-03-06,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14476892
2023-03-03,3.63,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14460689
2023-03-02,3.64,USD/Kg,-0.55,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14557948
2023-03-01,3.66,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14422938
2023-02-28,3.65,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14398848
2023-02-27,3.64,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14375872
2023-02-24,3.65,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14475760
2023-02-23,3.66,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14502433
2023-02-22,3.66,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14548629
2023-02-21,3.66,USD/Kg,-0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14587679
2023-02-20,3.67,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14561128
2023-02-17,3.67,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14575772
2023-02-16,3.66,USD/Kg,0.27,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14595662
2023-02-15,3.65,USD/Kg,0.55,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14647937
2023-02-14,3.63,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14649160
2023-02-13,3.62,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14685437
2023-02-10,3.62,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14747740
2023-02-09,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14729276
2023-02-08,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14721687
2023-02-07,3.61,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14716703
2023-02-06,3.62,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14760002
2023-02-03,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14853323
2023-02-02,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14832834
2023-02-01,3.63,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14804506
2023-01-31,3.63,USD/Kg,0.83,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14817449
2023-01-30,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14740638
2023-01-27,3.61,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14741653
2023-01-26,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14740783
2023-01-25,3.60,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14739480
2023-01-24,3.60,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14739480
2023-01-23,3.61,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14741174
2023-01-20,3.61,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14756009
2023-01-19,3.59,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14818986
2023-01-18,3.58,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14762544
2023-01-17,3.56,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14850897
2023-01-16,3.56,USD/Kg,0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14918767
2023-01-13,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14839437
2023-01-12,3.54,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14769958
2023-01-11,3.54,USD/Kg,-0.56,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14752526
2023-01-10,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14765596
2023-01-09,3.57,USD/Kg,0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14623175
2023-01-06,3.56,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14529182
2023-01-05,3.57,USD/Kg,-0.28,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14516316
2023-01-04,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14461107
2023-01-03,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14495695
2023-01-02,3.58,USD/Kg,0.00,Knitting Yarn,40/2 Carded,Domestic China,CNY: 0.14496661
2025-06-06,3.99,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-06-05,3.99,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-06-04,4.00,USD/Kg,0.50,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-06-03,3.98,USD/Kg,-0.50,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-06-02,4.00,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-30,4.01,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-29,4.01,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-28,4.01,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-27,4.02,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-26,4.02,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-23,4.03,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-22,4.04,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-21,4.04,USD/Kg,2.02,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-20,3.96,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-19,3.97,USD/Kg,0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-16,3.96,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-15,3.97,USD/Kg,0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-14,3.96,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-13,3.96,USD/Kg,0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-12,3.95,USD/Kg,0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-09,3.94,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-08,3.94,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-07,3.94,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-06,3.94,USD/Kg,0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-05,3.93,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-02,3.94,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-05-01,3.94,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-30,3.95,USD/Kg,0.00,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-29,3.95,USD/Kg,0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-28,3.94,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-25,3.95,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-24,3.96,USD/Kg,-0.25,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-23,3.97,USD/Kg,1.53,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-22,3.91,USD/Kg,0.51,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-21,3.89,USD/Kg,-0.26,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-18,3.90,USD/Kg,1.04,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
2025-04-17,3.86,USD/Kg,-0.26,Knitting Yarn,40/2 Carded,FOB China,USD: 1.00000000
